id,symbol,name,current_price,market_cap,market_cap_rank,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage
bilira,tryb,BiLira,0.0268496,33759714,796,89.08,0.02685457,0.02599066,6.678e-05,0.24935,1257363777.255644,1257363777.255644,,0.192677,-86.06494
socrates,soc,Socrates,0.057828,33713583,797,10.29,,,,,583000000.0,583000000.0,583000000.0,0.776892,-92.55652
alpha-finance,alpha,Stella,0.03629112,33522944,798,8695552.0,0.03844329,0.03595904,-0.000429561899165577,-1.16981,922000000.0,1000000000.0,1000000000.0,2.93,-98.75939
gods-unchained,gods,Gods Unchained,0.095702,33474177,799,1138070.0,0.096784,0.090038,0.0045303,4.96898,351909724.0649,500000000.0,500000000.0,8.8,-98.91936
endurance,ace,Fusionist,0.632651,33442487,800,27414696.0,0.671661,0.617853,-0.008423143873149797,-1.31391,52536572.0,146307870.0,147000000.0,16.73,-96.20214
railgun,rail,Railgun,0.581382,33375660,801,188696.0,0.604639,0.576116,-0.008382357287536446,-1.42131,57500000.0,57500000.0,100000000.0,4.2,-86.13743
xion-2,xion,XION,0.828059,33154812,802,3118901.0,0.85567,0.802545,-0.000438477134662274,-0.05292,25559333.0,200000000.0,,6.83,-87.89699
level-staked-usd,slvlusd,Staked Level USD,1.051,32881269,803,49842.0,1.074,1.039,-0.000101202950862467,-0.00963,31266331.85496892,31266331.85496892,,1.09,-3.83805
xtusd,xtusd,XT Stablecoin XTUSD,0.999727,32835294,804,7714442.0,1.009,0.983405,0.00028689,0.0287,32800030.0,32800030.0,32800030.0,42.29,-97.63617
tokpie,tkp,TOKPIE,0.408455,32549600,805,16560.28,0.427848,0.403502,-0.005960369982732083,-1.43826,79293847.0,100000000.0,100000000.0,0.894523,-54.11529
cargox,cxo,CargoX,0.194231,32490292,806,22870.0,0.197506,0.189936,0.00014008,0.07217,167160147.72525844,215119016.0,,0.523279,-62.85534
deapcoin,dep,DEAPCOIN,0.00117852,32486673,807,3666555.0,0.00121558,0.00111979,2.54e-05,2.2029,27526332268.328953,29892900001.328953,30000000000.0,0.07894,-98.50935
parsiq,prq,PARSIQ,0.109577,32462188,808,8071267.0,0.133506,0.076278,0.03295156,43.00356,292756872.0,310256872.0,310256872.0,2.62,-95.7781
alephium,alph,Alephium,0.305817,32415853,809,689458.0,0.308422,0.279987,0.02582963,9.22529,105768167.3296788,208489497.2730107,1000000000.0,3.86,-92.05557
maverick-protocol,mav,Maverick Protocol,0.063941,32382243,810,8853493.0,0.06711,0.062838,-0.00074023654180147,-1.14444,503531219.0811638,2000000000.0,2000000000.0,0.804715,-92.0292
defiway,defi,Defiway,0.322412,32241340,811,9.83,0.324849,0.32096,-0.000436393151656167,-0.13517,100000000.0,100000000.0,190000000.0,0.483464,-33.3122
thunder-token,tt,ThunderCore,0.00269273,32235699,812,426806.0,0.00276913,0.00264874,-3.558283975767e-06,-0.13197,11908873918.0,11908873918.0,,0.052424,-94.83336
anvil,anvl,Anvil,0.00168967,32111231,813,13719.6,0.00191228,0.00167602,-0.000131671283239653,-7.22935,18942999350.13549,98667066238.80089,100000000000.0,0.00929021,-81.78925
superwalk,grnd,SuperWalk GRND,0.052946,31976656,814,1046011.0,0.053539,0.04859217,0.00328985,6.62529,599876298.05,987522926.0,1000000000.0,0.384843,-86.15841
wmatic,wpol,Wrapped POL,0.210827,31976167,815,11549327.0,0.217875,0.203699,0.00082964,0.39507,150911817.7932713,150911817.7932713,,2.91,-92.71856
orderly-network,order,Orderly Network,0.137541,31934144,816,25370654.0,0.146338,0.133484,-0.000802096224017473,-0.57979,230601708.97176406,1000000000.0,1000000000.0,0.376764,-63.40429
degate,dg,DeGate,0.081683,31886660,817,63640.0,0.083116,0.080414,-0.000558316048431484,-0.67888,387216318.0,1000000000.0,1000000000.0,0.601878,-86.33128
noon-usn,usn,Noon USN,0.999418,31867237,818,27467.0,1.001,0.998788,-0.000243828063752893,-0.02439,31853753.90190709,31853753.90190709,,1.007,-0.66412
dao-maker,dao,DAO Maker,0.126477,31749708,819,2034180.0,0.131825,0.126152,-0.004104516670510344,-3.14327,250926000.0,277524000.0,277524000.0,8.71,-98.54857
researchcoin,rsc,ResearchCoin,0.277987,31748205,820,338840.0,0.294158,0.247217,0.01459804,5.54239,114773742.59790185,1000000000.0,1000000000.0,1.51,-81.6599
clover-finance,clv,Clover Finance,0.02590576,31714393,821,2079468.0,0.02662882,0.0249027,-1.2285942118197e-05,-0.0474,1224140929.0,2000000000.0,,1.88,-98.62447
saucerswap,sauce,SaucerSwap,0.04014671,31643942,822,527938.0,0.04054833,0.03847868,0.0013035,3.3558,780391017.120804,1000000000.0,1000000000.0,0.233467,-82.70111
neiro-on-eth,neiro,Neiro on ETH,0.03153266,31605925,823,9857096.0,0.03648874,0.03152328,-0.004928527741250015,-13.51719,1000000000.0,1000000000.0,1000000000.0,0.293273,-89.24348
debtreliefbot,drb,DebtReliefBot,0.00030243,31561041,824,19459302.0,0.00040745,0.00018743,6.843e-05,29.24257,100000000000.0,100000000000.0,100000000000.0,0.00040745,-24.57162
lumia,lumia,Lumia,0.4169,31521701,825,7345639.0,0.436368,0.408256,-0.001455019767924226,-0.3478,75306824.97,238888888.0,238888888.0,2.49,-83.27448
ufo-token,ufo,UFO Token,3.398e-05,31386338,826,305830.0,3.731e-05,3.26e-05,-2.529523534025e-06,-6.9276,922863537956.017,922863537956.017,999999999051.0,0.00011309,-69.80312
loom-network,loomold,Loom Network (OLD),0.03773683,31366222,827,403088.0,0.03899466,0.03757184,-0.00020320487094546,-0.53559,833914552.0,1000000000.0,,0.772485,-95.13078
nfprompt-token,nfp,NFPrompt,0.078971,31351238,828,7005174.0,0.082536,0.076223,0.00034195,0.43489,395402487.0624049,1000000000.0,1000000000.0,1.17,-93.22711
hooked-protocol,hook,Hooked Protocol,0.131748,31344798,829,5879433.0,0.136625,0.12804,-0.000293381078207422,-0.22219,236666666.0,500000000.0,500000000.0,4.07,-96.74963
cortex,ctxc,Cortex,0.136528,31312092,830,4389845.0,0.140733,0.133898,-0.003034210640104534,-2.17409,228011491.9218749,299792458.0,,2.39,-94.25925
heima,hei,Heima,0.404046,31229606,831,4396223.0,0.422632,0.3908,0.01017081,2.58224,76509572.80555557,100000000.0,100000000.0,1.25,-67.43394
dacxi,dxi,Dacxi,0.00144092,31131861,832,610131.0,0.00150458,0.00106782,0.00036418,33.8229,10000000000.0,10000000000.0,10000000000.0,0.067245,-97.84675
btu-protocol,btu,BTU Protocol,0.388451,31076091,833,1.33,0.390146,0.375083,0.00152321,0.39367,80000000.0,100000000.0,,5.0,-92.23012
peapods-finance,peas,Peapods Finance,3.11,30929056,834,1175053.0,3.25,2.54,0.532492,20.69341,9938600.523141652,9938600.523141652,9938600.523141652,11.74,-73.29505
vulcan-forged,pyr,Vulcan Forged,1.29,30919266,835,10376205.0,1.4,1.28,-0.02995169660750796,-2.27628,23897700.0,50000000.0,50000000.0,49.24,-97.37468
lever,lever,LeverFi,0.00087435,30809894,836,8244653.0,0.00094513,0.00086693,-1.9352748812419e-05,-2.16545,34980578671.14088,35000000000.0,35000000000.0,0.00521513,-83.12782
t-mac-dao,tmg,T-mac DAO,17.28,30787234,837,75801.0,17.83,11.38,4.9,39.61366,1750000.0,1000000000.0,1000000000.0,104.63,-83.21049
marso-tech,marso,Marso.Tech,0.00290046,30517299,838,230263.0,0.00292399,0.00284017,-2.251833322657e-06,-0.07758,10538467926.0,14070000000.0,14070000000.0,0.00302232,-4.19086
synfutures,f,SynFutures,0.02003553,30487898,839,8546433.0,0.0211385,0.01914135,0.00016176,0.81392,1515957447.0,10000000000.0,10000000000.0,0.192309,-89.56157
aergo,aergo,Aergo,0.064107,30473691,840,4802926.0,0.067216,0.062059,0.00096965,1.53577,472499995.7689212,500000000.0,500000000.0,0.572482,-88.73645
catizen,cati,Catizen,0.146336,30374021,841,19585294.0,0.158375,0.146212,-0.007813579656083008,-5.06883,206000000.0,1000000000.0,1000000000.0,1.11,-86.72638
universal-eth,unieth,Universal ETH,2034.16,30354245,842,84637.0,2123.54,2005.01,-23.97920284806014,-1.16509,14891.38995504017,14891.38995504017,,4682.56,-56.53458
tether-rainbow-bridge,usdt.e,Bridged Tether (Rainbow Bridge),0.999638,30130900,843,7343330.0,1.002,0.995395,0.0006173,0.06179,30131756.0,30131756.0,,1.12,-11.07989
nodeai,gpu,NodeAI,0.309011,30101751,844,1146970.0,0.322747,0.239381,0.066987,27.6778,97153156.22085401,99575604.19939649,100000000.0,2.85,-89.03289
black-agnus,ftw,Black Agnus,5.01175e-07,30070441,845,6051.08,5.09056e-07,2.96969e-07,2.01276e-07,67.11469,59999893945792.28,59999893945792.28,,0.00277254,-99.98192
stonks-5,stonks,STONKS,0.0303236,29870753,846,1102438.0,0.03138822,0.02858611,-0.000648355989526193,-2.09336,1000000000.0,1000000000.0,1000000000.0,0.059718,-50.24114
lion-cat,lcat,Lion Cat,0.090083,29855038,847,661032.0,0.091292,0.089812,-0.000498541162559096,-0.55038,331500000.0,600000000.0,600000000.0,0.124549,-27.78426
milady-cult-coin,cult,Milady Cult Coin,0.00069063,29797591,848,599935.0,0.00070948,0.00067797,-7.707354568453e-06,-1.10366,43007298932.86174,99999999999.99998,100000000000.0,0.00772251,-91.07738
alien-worlds,tlm,Alien Worlds,0.00515773,29765178,849,15625733.0,0.00542449,0.00505309,-4.899396857849e-06,-0.0949,5747923889.7993,6634697801.074,10000000000.0,0.739714,-99.30063
vitadao,vita,VitaDAO,1.14,29718130,850,2192835.0,1.19,1.11,-0.000740175957717693,-0.06463,25974006.618508536,27219552.0,64298880.0,7.05,-83.75985
moonrabbits,mrb,MoonRabbits,4.678e-05,29692907,851,54169.0,,,,,634800000000.0,690000000000.0,690000000000.0,0.00015523,-69.86722
neon,neon,Neon,0.123276,29662485,852,1531032.0,0.127051,0.118303,0.00496349,4.19525,239465430.6753489,999999898.0695814,1000000000.0,3.91,-96.8488
games-for-a-living,gfal,Games for a Living,0.00593991,29502931,853,151182.0,0.00611701,0.00587611,-9.4718765002249e-05,-1.56959,4966083312.0,10000000000.0,10000000000.0,0.04868205,-87.80753
lista,lista,Lista DAO,0.170116,29470722,854,16644883.0,0.184519,0.16532,-0.001765077259935743,-1.02692,172723898.08909667,1000000000.0,1000000000.0,0.842842,-79.77232
jambo,j,Jambo,0.225597,29331146,855,7866593.0,0.235238,0.221924,-0.00461904306355454,-2.00639,130000000.0,1000000000.0,1000000000.0,0.910484,-75.31896
amaterasu-omikami,omikami,AMATERASU OMIKAMI,0.02940273,29287445,856,150360.0,0.0298581,0.02630177,0.00225907,8.32265,999592216.6089,999592216.6089,1000000000.0,0.274171,-89.26043
redbelly-network-token,rbnt,Redbelly Network,0.02996231,29204687,857,388161.0,0.02935935,0.02677505,0.00222733,8.03077,1019880129.0,10000000000.0,10000000000.0,0.483622,-94.08169
mainframe,mft,Mainframe,0.00309366,29159879,858,70.58,0.00319049,0.00304426,4.194e-05,1.37426,9386552598.643353,10000000000.0,10000000000.0,0.060271,-94.84558
sperax,spa,Sperax,0.01488567,29142524,859,13795593.0,0.01610166,0.01432569,-0.000400665174078814,-2.62107,1960146371.238116,4606820047.703262,5000000000.0,0.239479,-93.80402
astherus-staked-usdf,asusdf,Astherus Staked USDF,1.01,29091804,860,209910.0,1.014,1.004,-0.000557592517907546,-0.0552,28810138.01,28810138.01,,1.02,-1.21654
mango-markets,mngo,Mango,0.02763213,29027951,861,127184.0,0.02829744,0.01711928,0.01050587,61.34367,1117467647.017483,5000000000.0,5000000000.0,0.498845,-94.79769
agenda-47,a47,AGENDA 47,0.02785951,28986921,862,1223995.0,0.03516087,0.02605498,0.00041513,1.51263,999993676.48658,999993676.48658,999999999.0,0.03516087,-19.06441
mossland,moc,Mossland,0.068547,28984706,863,850334.0,0.069311,0.065005,0.00184467,2.76553,424489688.0,500000000.0,500000000.0,0.516719,-86.71867
liquity-bold,bold,Liquity BOLD,0.999868,28963081,864,666925.0,1.001,0.999309,-0.001268064204746122,-0.12666,28965740.92214387,28965740.92214387,,1.014,-1.36054
cudos,cudos,Cudos,0.00390795,28952887,865,688.62,0.00403748,0.00378083,-6.6820197654311e-05,-1.68111,7375147428.0,9317568774.0,10000000000.0,0.129565,-96.97472
kyros-restaked-sol,kysol,Kyros Restaked SOL,144.12,28940640,866,106628.0,151.39,141.45,-2.069408947618797,-1.4156,200217.15390243,200217.15390243,,344.77,-58.24156
unizen,zcx,Unizen,0.04198931,28926461,867,1256835.0,0.04208232,0.04090612,0.00077635,1.88374,688927743.357031,946938568.2935846,946938568.2935846,7.03,-99.403
vyvo-smart-chain,vsc,Vyvo Smart Chain,0.00682165,28913719,868,166842.0,0.00727018,0.00683352,-7.9037262731037e-05,-1.14535,4227963076.0,20014165805.0,20014165805.0,0.075584,-90.95598
camino-network,cam,Camino Network,0.089912,28877215,869,71022.0,0.095284,0.085248,-0.004769997512391239,-5.03794,320794781.1861192,917499340.5467205,1000000000.0,0.194671,-53.84816
alpha-quark-token,aqt,Alpha Quark,1.056,28734508,870,3744221.0,1.098,1.014,-0.006971609141937174,-0.65584,26806201.0,30000000.0,30000000.0,15.37,-93.0334
storx,srx,StorX,0.056989,28619901,871,1155274.0,0.057457,0.053728,0.00198725,3.61305,502739952.3,601569845.60459,1500000000.0,4.69,-98.78683
automata,ata,Automata,0.04865787,28601954,872,6125865.0,0.05174,0.04762449,0.00052113,1.08261,587792031.0357143,1000000000.0,1000000000.0,2.36,-97.94059
pixels,pixel,Pixels,0.03687701,28591150,873,15252542.0,0.03856078,0.03526972,-0.000135192752503101,-0.36527,771041667.0,5000000000.0,5000000000.0,1.017,-96.36719
landwolf-0x67,wolf,LandWolf,3.146e-05,28590134,874,3851420.0,3.252e-05,2.895e-05,2.07e-06,7.05533,902159505150.0,902159505150.0,1000000000000.0,0.00028372,-88.86842
bitmex-token,bmex,BitMEX,0.284709,28520136,875,102069.0,0.288627,0.279516,0.00151883,0.53633,99749999.99974,450000000.0,450000000.0,1.29,-77.97066
xpla,xpla,XPLA,0.03613537,28467928,876,171613.0,0.03654935,0.0350732,0.00103165,2.93886,783750428.1837447,1999926092.318699,2000000000.0,1.4,-97.41589
whiteheart,white,Whiteheart,3181.01,28438691,877,62.32,3325.75,3144.24,-60.864782936954725,-1.87746,8888.0,8888.0,8888.0,6994.43,-54.31104
meta-2,meta,META,1350.9,28396259,878,208743.0,1389.91,1297.31,44.8,3.43021,20885.995619772,20885.995619772,,5086.64,-73.48453
navi,navx,NAVI Protocol,0.061352,28321310,879,2019590.0,0.063589,0.058624,0.00118595,1.97111,459117562.35,1000000000.0,1000000000.0,0.417123,-85.25789
zerebro,zerebro,Zerebro,0.02835024,28273919,880,17739888.0,0.03200146,0.0281297,-0.002378846205057267,-7.74135,999968767.517417,999968767.517417,1000000000.0,0.784071,-96.40667
wrapped-quil,quil,Wrapped QUIL,0.03144003,28247167,881,898616.0,0.03160619,0.02470017,0.00673986,27.28667,902285400.373132,902285400.373132,,0.451419,-93.08323
tomochain,vic,Viction,0.266521,28229289,882,36205916.0,0.327161,0.193226,0.069165,35.04587,120218224.9,210000000.0,210000000.0,3.88,-93.9482
slerf,slerf,Slerf,0.056236,28217762,883,4601393.0,0.059361,0.054232,0.00084795,1.53094,499997750.5,499997750.5,499997750.5,1.3,-95.68436
bitcoin-wizards,wzrd,Bitcoin Wizards,1.36,28158910,884,135854.0,1.37,1.33,0.01893871,1.40975,21000000.0,21000000.0,21000000.0,16.23,-91.80821
firmachain,fct,Firmachain,0.02905091,28117617,885,1572563.0,0.02941251,0.027682,0.0013291,4.79442,969104085.92785,980524512.815939,,0.44136,-93.42623
phoenix-global,phb,Phoenix,0.540555,27875622,886,12470970.0,0.57231,0.524045,-0.001435719082061193,-0.2649,51400778.7277813,51400778.7277813,64000000.0,3.98,-86.38834
radiant-capital,rdnt,Radiant Capital,0.0230046,27858174,887,7745017.0,0.02454343,0.02281547,-0.000164788401750063,-0.71123,1205087042.0,1500000000.0,1500000000.0,0.585268,-96.05485
human-protocol,hmt,HUMAN Protocol,0.03676593,27823187,888,18128.59,0.03857814,0.03299567,0.00345801,10.38195,757866509.09279,1000000000.0,1000000000.0,1.37,-97.32382
law-blocks,lbt,Law Blocks,0.129021,27782392,889,15342.57,0.129432,0.127512,0.00061527,0.47916,214997988.0,1000000000.0,1000000000.0,0.291525,-55.78655
gearbox,gear,Gearbox,0.00277086,27736476,890,5269292.0,0.00337658,0.00268113,1.293e-05,0.46887,10000000000.0,10000000000.0,10000000000.0,0.03725561,-92.56095
omisego,omg,OMG Network,0.197126,27731945,891,9445358.0,0.207164,0.196594,-0.003975902015342758,-1.97706,140245398.2451327,140245398.2451327,140245398.2451327,25.62,-99.22617
marcopolo,mapo,MAP Protocol,0.00482124,27690070,892,3121995.0,0.00500399,0.00478325,-9.7158305275841e-05,-1.9754,5749327280.310706,9697223991.055454,10000000000.0,0.272627,-98.2334
ampleforth-governance-token,forth,Ampleforth Governance,2.54,27680676,893,5530784.0,2.66,2.51,-0.08138603560172397,-3.10556,10854225.790723708,15297897.14455933,,180.47,-98.58821
paraswap,psp,ParaSwap,0.01786377,27665373,894,73770.0,0.01867688,0.01761463,-9.726781101763e-05,-0.54155,1544933879.8912354,1800000000.0,2000000000.0,2.1,-99.14764
pwease,pwease,Pwease,0.02705743,27659529,895,32632014.0,0.03753395,0.0181854,0.00360886,15.39052,999926221.634236,999926221.634236,1000000000.0,0.03866616,-29.1455
burnedfi,burn,BurnedFi,2.1,27653926,896,232036.0,2.11,1.95,0.094143,4.70206,13186679.451799301,13186679.451799301,21000000.0,10.25,-79.54761
chill-guy,chillguy,Just a chill guy,0.02745817,27637570,897,11646993.0,0.02938326,0.02740778,-0.000872742561232757,-3.08053,999955040.932221,999955040.932221,1000000000.0,0.657518,-95.81564
ix-swap,ixs,IX Swap,0.152368,27530902,898,186645.0,0.169386,0.142301,0.01006749,7.07481,180000000.0,180000000.0,180000000.0,0.830989,-81.61198
rss3,rss3,RSS3,0.03800403,27522221,899,2201247.0,0.03928369,0.03678155,-0.000759488959784504,-1.95929,719666665.937585,1000000000.0,,0.687355,-94.45845
mimatic,mimatic,MAI,0.998403,27518968,900,10873.78,0.999366,0.997913,8.34e-05,0.00835,27563986.7347571,302385034.521602,,1.35,-26.27313
veraone,vro,VeraOne,92.4,27510113,901,26421.0,95.49,85.97,6.43,7.47935,297401.01925604,297401.01925604,,102.64,-9.88151
tethereum-2,t99,Tethereum,0.02881818,27460674,902,17444.9,,,,,952894190.6290349,1000000000.0,1000000000.0,0.115286,-75.00283
limewire-token,lmwr,LimeWire,0.085332,27415853,903,3316016.0,0.089707,0.08338,0.00080509,0.95247,319749126.61402553,633045269.0,1000000000.0,1.79,-95.20956
derive,drv,Derive,0.03690863,27369324,904,207418.0,0.03852434,0.03503753,5.259e-05,0.14268,740727385.0,1000000000.0,1000000000.0,0.228265,-83.83907
tether-eurt,eurt,Euro Tether,1.073,27339151,905,12914571.0,1.081,1.047,0.02270078,2.1616,25484421.506313,50000050.0,50000050.0,1.31,-17.90598
platon-network,lat,PlatON Network,0.00427597,27310952,906,4384567.0,0.00454934,0.00422437,-6.0314294769771e-05,-1.39092,6375586178.825768,10250000000.0,,1.46,-99.706
groestlcoin,grs,Groestlcoin,0.307416,27120592,907,1199994.0,0.316425,0.289046,0.01146374,3.87352,87120458.88736624,87120458.88736624,105000000.0,2.74,-88.69634
seraph,seraph,Seraph,0.131892,27095614,908,10087274.0,0.153528,0.121736,-0.006317857081863554,-4.57122,202960848.0,1000000000.0,1000000000.0,0.69817,-80.96975
hopr,hopr,HOPR,0.05837,27013350,909,624442.0,0.063438,0.04977319,0.00847738,16.99137,460551775.66475,499178996.4641757,1000000000.0,0.951533,-93.87099
tokenfi,token,TokenFi,0.01316059,26789591,910,4157730.0,0.01401965,0.01287201,-0.000179530768862584,-1.3458,2026871430.494272,10000000000.0,10000000000.0,0.243269,-94.57434
bitrise-token,brise,Bitgert,6.7714e-08,26754230,911,11261390.0,7.0579e-08,6.6892e-08,-8.23117448e-10,-1.20098,395688213081653.25,427063549263988.0,1000000000000000.0,1.84e-06,-96.33146
pirate-chain,arrr,Pirate Chain,0.136876,26694519,912,83337.0,0.140782,0.127814,0.00535287,4.0699,196213797.97055,200000000.0,,16.76,-99.18868
stader-maticx,maticx,Stader MaticX,0.241623,26663892,913,820440.0,0.252232,0.233975,-4.0330084451784e-05,-0.01669,109829280.1375158,109829280.1375158,10000000000.0,2.07,-88.26946
sai,sai,Sai,9.91,26663648,914,184.16,13.89,9.8,-3.946071945161208,-28.48616,2683953.813833779,2683953.813833779,2683953.813833779,25.31,-60.74597
susd-optimism,susd,sUSD (Optimism),0.984789,26604367,915,733569.0,0.985759,0.980833,0.00255699,0.26032,27007394.25262808,27007394.25262808,,1.042,-5.42979
pepe-unchained,pepu,Pepe Unchained,0.00329908,26444111,916,1108563.0,0.00347699,0.00311709,0.00014556,4.61565,7999899984.289893,7999899984.289893,8000000000.0,0.068014,-95.14719
wrapped-fragsol,wfragsol,Wrapped fragSOL,125.82,26404120,917,82438.0,132.28,123.58,-1.8055694878509456,-1.41479,209252.396545813,209252.396545813,,184.52,-31.82277
hashai,hashai,HashAI,0.00029345,26249793,918,285884.0,0.00030469,0.00024913,4.432e-05,17.78837,89456965951.0,94999383050.0,100000000000.0,0.00312086,-90.62971
elysia,el,ELYSIA,0.00387385,26199277,919,454793.0,0.00392949,0.00367811,0.00010876,2.8887,6803300704.688,6803300704.688,7000000000.0,0.069104,-94.42732
morpheusai,mor,MorpheusAI,7.62,26145123,920,268647.0,8.16,7.41,-0.46353607197851776,-5.73725,3429519.922039514,5405462.27320123,42000000.0,138.99,-94.5205
melon,mln,Enzyme,8.69,26128770,921,4401078.0,8.96,8.38,0.0037105,0.04274,3001239.748526273,3001239.748526273,3001239.748526273,258.26,-96.62587
shadow-liquid-staking-token,x33,Shadow Liquid Staking Token,51.98,26089377,922,3420197.0,60.55,40.08,11.89,29.67033,501863.030268892,501863.030268892,,133.6,-61.15212
aquarius,aqua,Aquarius,0.00078388,26064521,923,44839.0,0.00080756,0.00075998,1.057e-05,1.36746,33312359215.9671,99971232585.0,100000000000.0,0.02350576,-96.67003
pangolin,png,Pangolin,0.119052,25980855,924,1035554.0,0.12929,0.11806,-0.001314246643940156,-1.09187,218373971.0,538000000.0,538000000.0,18.85,-99.36899
tajir-tech-hub,tjrm,Tajir Tech Hub,0.02895297,25906039,925,213641.0,0.03265691,0.02829471,-0.003510771513158158,-10.81444,892141432.3887746,892141432.3887746,897142302.87,0.136055,-78.7079
lukso-token-2,lyx,LUKSO,0.851579,25897647,926,523980.0,1.073,0.851158,-0.02489622963259064,-2.84049,30380443.91649334,41959719.2554127,,11.6,-92.65802
stafi,fis,Stafi,0.169871,25890327,927,7736222.0,0.179596,0.166124,-0.000879585028736585,-0.51513,151856980.2440355,151856980.2440355,,4.7,-96.37227
electronic-usd,eusd,Electronic USD,0.999651,25856761,928,4352769.0,1.001,0.999233,-0.000607856321268252,-0.06077,25844710.57387978,25844710.57387978,,1.13,-11.59499
lto-network,lto,LTO Network,0.058826,25762378,929,1344798.0,0.062233,0.057207,0.00051012,0.87476,436760364.0747223,436788994.0271773,500000000.0,0.901021,-93.45458
aurora-dao,idex,IDEX,0.0275839,25625147,930,14491678.0,0.03092348,0.02705444,-0.000677285786076263,-2.39652,926077793.1559144,1000000000.0,1000000000.0,0.937763,-97.04645
parcl,prcl,Parcl,0.093469,25601620,931,10626381.0,0.097948,0.090582,-0.000725047701092454,-0.76973,273373864.848032,999998586.848032,1000000000.0,0.736957,-87.32154
arpa,arpa,ARPA,0.02588635,25558333,932,14155814.0,0.02716633,0.02526502,-0.000198397663407773,-0.76059,982174603.2857143,1999999999.987738,2000000000.0,0.268622,-90.3167
neuralai,neural,NEURALAI,2.54,25506843,933,262722.0,2.65,1.99,0.544164,27.29784,10000000.0,10000000.0,10000000.0,17.29,-85.25815
mantle-bridged-usdc-mantle,usdc,Mantle Bridged USDC (Mantle),0.999951,25504344,934,1278557.0,1.014,0.988649,0.00014156,0.01416,25530492.433806,25530492.433806,,1.3,-23.25704
math,math,MATH,0.139399,25401224,935,421538.0,0.14627,0.132286,0.00669672,5.04642,181876708.42,200000000.0,200000000.0,3.15,-95.56857
cdai,cdai,cDAI,0.0243993,25172764,936,460.26,0.02452815,0.02431828,-4.440570560309e-06,-0.0182,1031590118.978203,1031590118.978203,,0.03159087,-22.75646
tornado-cash,torn,Tornado Cash,6.59,25169222,937,16186618.0,7.51,6.2,0.03870833,0.59105,3810550.883649667,9999997.526814999,10000000.0,436.16,-98.47919
myria,myria,Myria,0.00087665,25066681,938,1214306.0,0.00089278,0.00076661,5.2e-05,6.30526,28293011843.0,50000000000.0,50000000000.0,0.01667821,-94.68142
daddy-tate,daddy,Daddy Tate,0.04162068,24916175,939,1630809.0,0.04233941,0.0347023,0.00678013,19.46044,599642680.014038,599642680.014038,999999999.0,0.288644,-85.59983
hegic,hegic,Hegic,0.02306108,24872310,940,63959.0,0.02316965,0.02216305,0.00057647,2.56386,1077684725.0,1077684725.0,1077684725.0,0.642093,-96.40907
safemoon-2,sfm,SafeMoon,6.639e-05,24862383,941,71430.0,6.944e-05,6.358e-05,-1.665877098331e-06,-2.44775,372773671143.52765,372773671143.52765,1000000000000.0,0.00338272,-98.03168
milady-meme-coin,ladys,Milady Meme Coin,2.789e-08,24861098,942,12015482.0,2.8762e-08,2.6918e-08,-5.06448308e-10,-1.78348,888000888000888.0,888000888000888.0,888000888000888.0,4.27891e-07,-93.46081
plxyer,plxy,Plxyer,0.01823674,24805613,943,13.53,,,,,10000000000.0,10000000000.0,10000000000.0,0.02924522,-37.64199
ice,ice,Ice Open Network,0.00364831,24801058,944,10245576.0,0.00377604,0.00360501,-7.5913527195059e-05,-2.03837,6792780005.41,21150537435.26,21150537435.26,0.01587896,-76.95868
a-hunters-dream,caw,A Hunters Dream,3.8597e-08,24656127,945,2959339.0,4.0242e-08,3.7412e-08,4.09911e-10,1.07343,636666666666666.0,666666666666666.0,666666666666666.0,1.6415e-07,-76.46104
spectral,spec,Spectral,1.73,24635137,946,3670462.0,1.84,1.62,0.111385,6.8653,14104696.9,100000000.0,100000000.0,18.48,-90.55072
litentry,lit,Litentry,0.539715,24469099,947,220230.0,0.593997,0.527626,-0.05301272972676618,-8.94385,45166534.0,100000000.0,100000000.0,13.31,-95.93219
perpetual-protocol,perp,Perpetual Protocol,0.335343,24434687,948,10805730.0,0.350471,0.325191,-0.000256133705071659,-0.07632,72609864.24405634,150000000.0,150000000.0,24.4,-98.62159
makerdao-arbitrum-bridged-dai-arbitrum-one,dai,MakerDAO Arbitrum Bridged DAI (Arbitrum One),0.997806,24430343,949,2790437.0,1.008,0.990267,-0.003153006224149713,-0.315,24470218.17692271,24470218.17692271,,1.041,-4.20585
ancient8,a8,Ancient8,0.093045,24422223,950,4952053.0,0.098,0.092623,-0.001285696793997287,-1.36297,263285004.7,1000000000.0,1000000000.0,0.493364,-81.23447
gogopool,ggp,GoGoPool,3.43,24399859,951,8563.77,3.57,3.25,0.10051,3.01837,7091636.87465495,19347330.7164731,22500000.0,19.66,-82.52201
ankreth,ankreth,Ankr Staked ETH,2205.67,24248117,952,18149.53,2290.36,2179.37,-31.877451242472944,-1.42466,10958.15587401779,10958.15587401779,,4803.34,-53.97369
why,why,WHY,5.7973e-08,24236205,953,2488320.0,6.0145e-08,5.6706e-08,-7.56335187e-10,-1.28783,420000000000000.0,420000000000000.0,420000000000000.0,3.8355e-07,-84.93778
